var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv101_12_8	-12.5294163483012	1.01745956776674	1.987771e-22	1.09782688175408e-4	6.76305010349289e-22	hv101_12	relationship to head
hv101_12_10	-1.36772751525937	1.21332838742696	0.262088657628864	0.00242444392077645	0.454678871744006	hv101_12	relationship to head
hv101_12_11	-12.4916131855614	0.898277433379016	5.533779e-26	1.11427139566578e-4	1.99367654383562e-25	hv101_12	relationship to head
hv101_12_12	-14.7555119045573	0.696210736810242	1.22416e-40	8.00981216914964e-4	5.86437304189435e-40	hv101_12	relationship to head
hv102_01_0	0.0989468982256258	1.17203334985845	0.932771091214012	1.16740520428316e-6	0.967311701931357	hv102_01	usual resident
hv102_01_1	0.0639171303262494	1.13718784258016	0.955211470842105	5.14724601607952e-7	0.976372393437519	hv102_01	usual resident
hv102_01_9	-10.8674533200973	0.830645597072299	8.523451e-32	4.00604542135641e-5	3.39132770499244e-31	hv102_01	usual resident
hv102_02_0	-0.0673621799896219	0.842957518274605	0.936356505687266	2.5141720675359e-6	0.967311701931357	hv102_02	usual resident
hv102_02_1	0.124969083315636	0.839787932224599	0.88179534186872	8.81906590077808e-6	0.950073017226743	hv102_02	usual resident
hv102_02_9	-11.5672589778736	1.01199705593321	1.138111e-25	6.93666703911466e-5	4.08353605729877e-25	hv102_02	usual resident
hv102_03_0	-0.794238259313026	0.814371647815784	0.330154782486985	1.904887821782e-4	0.540664432092634	hv102_03	usual resident
hv102_03_1	0.8734866052486	0.810850352535779	0.282176045719445	2.37281943091805e-4	0.479098127980723	hv102_03	usual resident
hv102_03_9	-11.2231734003496	0.886624369772442	4.412669e-30	8.20885267168725e-5	1.70666462794118e-29	hv102_03	usual resident
hv102_04_0	-0.605213685349746	0.892983256581529	0.498441429976456	2.14274199208719e-4	0.700267607285299	hv102_04	usual resident
hv102_04_1	0.628430832518212	0.89007930495057	0.480695767029708	2.32912241649341e-4	0.686335432838291	hv102_04	usual resident
hv102_04_9	-10.8007271006513	0.815552735420142	5.138956e-32	4.00548036373349e-5	2.06342813435114e-31	hv102_04	usual resident
hv102_05_0	1.83410864739347	0.878441732539646	0.0376547583187772	0.00483092239087968	0.0942264646797184	hv102_05	usual resident
hv102_05_1	-1.83410864739347	0.878441732539643	0.0376547583187763	0.00483092239087957	0.0942264646797184	hv102_05	usual resident
hv102_06_0	-0.807087261135035	1.0792199886301	0.455167107236486	2.33041739004625e-4	0.662840250294551	hv102_06	usual resident
hv102_06_1	0.807087261135041	1.0792199886301	0.455167107236486	2.33041739004625e-4	0.662840250294551	hv102_06	usual resident
hv102_07_0	-0.579373257040893	1.08828323153375	0.594910010618632	1.44264683566542e-4	0.773043590600434	hv102_07	usual resident
hv102_07_1	0.579373257040897	1.08828323153377	0.594910010618632	1.44264683566653e-4	0.773043590600434	hv102_07	usual resident
hv102_08_0	-0.267482205970265	1.11415336281627	0.810479236142106	3.64642702689322e-5	0.912376118134948	hv102_08	usual resident
hv102_08_1	0.267482205970263	1.11415336281626	0.810479236142108	3.64642702689322e-5	0.912376118134948	hv102_08	usual resident
hv102_09_0	-0.260227420980105	1.17059582477303	0.824302314000242	4.73382987200566e-5	0.918588875964948	hv102_09	usual resident
hv102_09_1	0.270845275996983	1.16846351204006	0.81693103961675	5.14410918251995e-5	0.916248153028127	hv102_09	usual resident
hv102_09_9	-10.7746547139872	1.05556144052104	5.416243e-20	1.73185989876812e-5	1.77836692759051e-19	hv102_09	usual resident
hv102_10_0	-0.378352993419161	1.23108487000425	0.758959577642322	1.39960646687642e-4	0.88674530839596	hv102_10	usual resident
hv102_10_1	0.378352993419159	1.23108487000425	0.758959577642322	1.39960646687642e-4	0.88674530839596	hv102_10	usual resident
