nodes.female,keep
hml35_06_6,0
hml33_08_5,0
hml35_08_3,0
hc61_01_8,1
hc68_01_8,1
hml35_08_4,0
hml18_03_7,0
sh136a_4_8,0
sh136a_5_8,0
hml12_04_2,0
hml12_09_2,0
hml18_04_7,0
hml33_03_5,0
hml33_04_5,0
hml33_05_5,1
hml35_05_3,0
hml33_06_5,0
hml33_03_7,0
hml33_04_7,0
hml33_05_7,0
hml33_06_7,0
hml33_07_7,0
hml33_08_7,1
chl1_05_2,0
hml32c_03_1,0
hml32c_04_1,0
hml32c_06_1,0
hml32c_09_1,0
hml35_06_3,0
sdistri,0
sh14b,1
sh13_1,0
sh13_9,1
s207a,1
s119,1
sh14b_01,1
sh14b_02,0
sh14b_03,0
sh14b_04,0
sh14b_05,0
sh14b_06,0
sh14b_07,0
sh14b_08,0
hv106_01_9,0
sh13_03_1,0
sh13_03_9,0
sh13_04_1,0
sh13_04_9,0
sh13_05_1,0
sh13_05_9,1
sh13_06_1,0
sh13_06_9,1
sh13_07_1,0
sh13_07_9,0
sh13_08_1,0
sh13_08_9,0
shspray_1,0
sh104i_9,0
sh110_1,0
sh113_1,0
sh13_0,1
sh14a_10,0
s107_10,0
sh14a_98,0
sh14a_99,0
s107_4,0
s107_5,1
s520f_1,0
v480_9,1
s424a_0,0
s424a_1,0
s263_1,0
s263_13,0
s263_8,0
s263_9,0
s263_2,0
s263_3,0
s263_12,0
s263_10,0
s263_4,0
s263_11,0
s263_5,0
s263_6,0
s263_96,0
s522a_9,0
s522b_9,0
s522c_9,0
s522d_9,0
s522e_9,0
s522f_9,0
s522g_9,0
s522h_9,0
s522i_0,0
s522i_9,0
s522j_9,0
s522x_9,0
s701_9,0
s513_1,1
s513_2,1
s513_9,0
s520a_9,0
s520b_9,0
s520c_9,0
s520d_9,0
s520e_9,0
s520f_0,0
s520f_9,0
s520g_9,0
s520h_9,0
s520i_9,0
s520j_9,0
s520x_9,0
s112a_1,0
s123a_9,1
s123b_9,0
s123c_9,0
s123d_9,0
s123e_9,0
s123f_9,0
s123g_9,0
s123h_9,0
s123i_9,0
s123j_9,0
s123k_9,0
s123l_9,0
s123x_9,0
s123b_1,0
s123h_0,0
s123j_0,0
s147_1,0
s225aa_1,0
s225ba_9,0
s225ca_9,0
s225da_9,0
s225xa_9,0
s225ba_1,0
s225da_1,0
s225xa_1,0
s226aa_1,0
s226ba_9,0
s226ca_9,0
s226da_9,0
s226ea_9,0
s226fa_9,0
s226ga_9,0
s226xa_9,0
s226ba_1,0
s226ca_1,0
s226da_1,0
s226ea_1,0
s226fa_1,0
s226ga_1,0
s226xa_1,0
s247_1,0
s254_1,0
s255_1,0
s257_1,0
s258a_9,1
s258b_0,0
s258b_9,0
s258c_9,0
s258d_9,0
s258e_9,0
s258f_9,0
s258g_9,0
s258h_9,0
s258i_9,0
s258j_0,0
s258j_9,0
s258k_9,0
s258l_9,0
s258m_9,0
s258x_9,0
s258c_1,0
s258e_1,0
s258g_1,0
s258x_1,0
s303b_9,0
s303c_9,0
s303d_9,0
s303e_9,0
s303f_9,0
s303g_9,0
s303h_9,0
s303i_9,0
s303j_9,0
s303k_9,0
s303l_9,0
s303m_9,0
s303n_9,0
s303o_9,0
s303p_9,0
s303q_9,0
s303r_9,0
s303x_9,0
s303z_9,0
s303j_1,0
s303k_1,0
s303l_1,0
s303m_1,0
s303n_1,0
s303o_1,0
s303p_1,0
s303q_1,0
s303r_1,0
s303z_1,0
s304b_9,0
s304c_9,0
s304d_9,0
s304e_9,0
s304f_9,0
s304g_9,0
s304h_9,0
s304i_9,0
s304j_9,0
s304k_9,0
s304l_9,0
s304m_9,0
s304n_9,0
s304o_9,0
s304p_9,0
s304q_9,0
s304r_9,0
s304x_9,0
s304y_9,0
s304b_1,0
s304j_1,0
s304l_1,0
s304m_1,0
s304n_1,0
s304o_1,0
s304p_1,0
s305a_1,0
s305b_9,0
s305c_9,0
s305d_9,0
s305e_9,0
s305f_9,0
s305g_9,0
s305h_9,0
s305i_9,0
s305j_9,0
s305k_9,0
s305l_9,0
s305m_9,0
s305n_9,0
s305o_9,0
s305p_9,0
s305q_9,0
s305r_9,0
s305s_0,0
s305s_9,0
s305t_9,0
s305u_9,0
s305v_9,0
s305w_0,0
s305w_9,0
s305x_9,0
s305y_9,0
s305b_1,0
s305h_1,0
s305k_1,0
s305m_1,0
s305n_1,0
s305o_1,0
s305t_1,0
s305u_1,0
s305x_1,0
s305y_1,0
s306_1,0
s307a_1,0
s307b_9,0
s307c_9,0
s307d_9,0
s307e_9,0
s307f_9,0
s307g_9,0
s307h_9,0
s307i_9,0
s307j_9,0
s307k_9,0
s307l_9,0
s307m_9,0
s307n_9,0
s307x_9,0
s307y_9,0
s307z_9,0
s307b_1,0
s307d_1,0
s307f_1,0
s307g_1,0
s307h_1,0
s307l_1,0
s307n_1,0
s307x_1,0
s307y_1,0
s307z_1,0
s402_1,0
s422b_9,0
s422c_9,0
s422d_9,0
s424b_9,0
s424c_9,0
s424d_9,0
s424e_9,0
s424f_9,0
s424g_9,0
s424h_9,0
s424i_9,0
s424j_9,0
s424k_0,0
s424k_9,0
s424l_0,0
s424l_9,0
s424m_0,0
s424m_9,0
s424n_9,0
s424o_9,0
s424p_0,0
s424p_9,0
s424x_9,0
s424y_9,0
s424b_1,0
s424c_1,0
s424d_1,0
s424e_1,0
s424f_1,0
s424g_1,0
sh14a_08_9,0
s424x_1,0
s424y_1,0
s425a_1,0
s425b_9,0
s425c_9,0
s425d_9,0
s425e_9,0
s425f_9,0
s425x_9,0
s425y_9,0
s425b_1,0
s425c_1,0
s425d_1,0
s425e_1,0
s425x_1,0
s426b_9,0
s426e_9,0
s426f_9,0
s515_1,0
s520a_1,0
s520h_1,0
s520i_1,0
s520j_1,0
s520x_1,0
s522a_1,0
s522b_1,0
s522c_1,0
s522d_1,0
s522e_1,0
s522f_1,0
s522x_1,0
s526_1,0
s530a_9,1
s530b_9,0
s530c_9,0
s530d_9,0
s530e_9,0
s530f_9,0
s530x_9,0
s529d_9,0
s530x_1,0
s531c_9,0
s531d_9,0
s531e_9,0
s531f_9,0
s531x_9,0
s531y_9,0
s531y_1,0
s533_9,0
s534_9,0
s602b_9,0
s602c_9,0
s602d_9,0
s602e_9,0
s602f_9,0
s602g_9,0
s602h_9,0
s602i_9,0
s602x_9,0
s602y_9,0
s602b_1,0
s602c_1,0
s602d_1,0
s602e_1,0
s602f_1,0
s602g_1,0
s602h_1,0
s602i_1,0
s602x_1,0
s602y_1,0
s603a_1,0
s603b_9,0
s603c_9,0
s603d_9,0
s603e_9,0
s603f_9,0
s603g_9,0
s603h_9,0
s603x_9,0
s603y_9,0
s603b_1,0
s603c_1,0
s603d_1,0
s603e_1,0
s603f_1,0
s603g_1,0
s603h_1,0
s603x_1,0
s603y_1,0
s701_1,0
s807_1,0
s812_9,1
s812_1,0
s824_9,0
s826_1,0
s827_1,0
s828_2,0
s829_1,0
s830_1,0
hv102_09_9,0
sh13_01_0,1
sh13_01_1,0
sh14a_01_10,1
sh14a_01_98,1
sh14a_01_99,1
sh13_02_0,1
sh13_02_1,0
sh14a_02_10,0
sh14a_02_98,0
sh13_02_9,1
sh14a_02_99,0
sh13_03_0,0
sh14a_03_10,0
sh14a_03_98,0
sh14a_03_99,0
sh13_04_0,0
sh14a_04_10,0
sh14a_04_98,0
sh14a_04_99,0
sh13_05_0,0
sh14a_05_10,0
sh14a_05_99,0
sh13_06_0,1
sh14a_06_10,0
sh13_07_0,0
sh14a_07_10,0
sh13_08_0,0
sh14a_08_10,0
sh14a_08_99,0
sh14a_05_4,0
sh14a_06_4,0
sh14a_07_4,0
hv115_08_3,0
sh336c1m,0
sh336jm,0
sh336c1m_1,0
sh336c1m_2,0
sh336jm_1,0
sh336jm_2,0
sweightw,0
m73_1_12,0
v704_31,1
hs0,0
sh303_1,1
sh312_1,1
sh322h,0
sh332h,0
sh314h_1,0
sh322h_1,1
sh332h_1,0
sh314m_1,1
sh335aa,0
sh315a_1,0
sh335aa_1,1
sh315b_1,1
sh322m_1,1
sh324a_1,0
sh335ab,0
sh324b_1,0
sh335ab_1,1
sh332m_1,1
sh334a_1,0
sh334b_1,0
sh336jd,0
sh336c1d_1,1
sh336jd_1,0
sh336c1h_1,1
sh336c1n_1,1
sh336f1h_1,1
sh336f1m_1,1
sh336g1h_1,1
sh336g1m_1,1
sh336jh_1,1
sh336jn_1,1
sh336k_1,1
sh20_10_0,0
sh20_10_1,0
sh23_09_0,0
hb53_3,0
hb13_3_3,0
hb4_3,0
sh322h_2,0
sh332h_2,0
sh334a_2,0
sh335aa_2,0
sh335ab_2,0
sh336jd_2,0
sh336jh_2,0
hv024_8,0
v022_24,0
v022_25,0
shlangua_6,0
shlangrep_6,0
shlangint_6,0
slangua_6,0
slangresp_6,0
slangint_6,0
shlangua_5,0
shlangint_5,0
slangua_5,0
slangint_5,0
v128_38,0
hv106_03_8,0
hv109_03_8,0
hb68_2_8,0
v129_26,0
v129_38,0
sh123ba_1,0
sh123bb_1,0
sh123bc_1,0
sh123bd_1,0
sh123be_1,0
sh123bx_1,0
sh123bz_1,0
sh123ca_1,0
sh123cb_1,0
sh123cc_1,0
sh123cd_1,0
sh123cx_1,0
sh123cz_1,0
sh123ea_1,0
sh123eb_1,0
sh123ec_1,0
sh123ed_1,0
sh123ee_1,0
sh123ex_1,0
sh123ez_1,0
sh333_2_0,0
sh333_2_1,0
sh147_1,0
sh20_08_0,0
shlangint_1,0
shlangint_2,0
shlangint_3,0
shlangint_4,0
shlangint_7,0
slangua_7,0
slangint_7,0
s114_4,1
slangresp_4,0
s114_6,1
s114_7,1
slangresp_7,0
shtransl_1,0
sh20_1,0
sh301a_1_0,0
sh301a_1_1,0
sh304_1_3,1
sh304_1_4,1
sh305_1_0,1
sh305_1_1,0
sh306_1_3,1
sh307_1_0,1
sh307_1_1,0
sh23_08_0,0
sh308_1_11,0
sh308_1_12,0
sh308_1_13,1
sh308_1_21,1
sh308_1_22,1
v716_23,1
sh308_1_23,1
sh308_1_24,1
sh308_1_31,1
sh308_1_32,1
sh308_1_33,1
sh308_1_34,1
sh308_1_41,1
sh308_1_42,1
sh308_1_51,1
sh308_1_52,1
sh308_1_61,1
sh308_1_62,1
sh308_1_71,1
sh308_1_72,1
v716_73,1
sh308_1_73,1
sh308_1_74,1
sh308_1_90,1
sh308_1_91,1
sh308_1_92,1
sh308_1_93,1
sh311a_1_0,1
sh311a_1_1,0
sh311b_1_0,1
sh311b_1_1,0
sh311c_1_0,1
sh311c_1_1,0
sh313_1_3,1
sh314a_1_0,1
sh314a_1_1,0
sh317_1_0,1
sh317_1_1,0
sh318_1_0,1
sh318_1_1,0
sh323_1_0,1
sh323_1_1,0
sh326_1_0,1
sh326_1_1,0
sh327_1_0,1
sh327_1_1,0
sh328_1_0,1
sh328_1_1,0
sh333_1_0,1
sh333_1_1,0
sh336b1_1_3,1
sh336e_1_3,0
mm2_07_8,0
sh308_2_73,0
v784b_0,0
sh308_2_32,0
v767a_7,0
hb55_3_6,0
s947_0,0
s947_1,0
sh308_2_23,0
slangresp_2,0
slangresp_5,0
s928b_0,1
s928b_1,0
s923d_1,0
s928a_1,0
s928c_1,0
s928e_2,0
s928f_1,0
s1000ca_1,0
s1000cb_1,0
s1000cc_1,0
s1000cd_1,0
s1000ce_1,0
s1000cf_1,0
s1000cx_1,0
s1000cz_1,0
s1007f_1,0
s1010n_1,0
s1010o_1,0
s1010p1_0,1
s1010p1_1,0
s1010p2_1,0
s1010p3_1,0
s1010q_1,0
s1010r_1,0
s1010s_1,0
s1010t_1,0
s1010u_1,0
s1010v_1,0
s1010x_1,0
slangint_1,0
slangint_3,1
slangint_4,1
s410a_1_1,0
hv111_03_8,0
sh308_2_13,0
sh308_1_96,0
sh301a_1_8,1
hb57_1_2,1
sh308_2_96,0
sh20_01_1,0
sh20_02_1,0
sh310_2_3,0
hb63_1_6,1
hb57_3_4,0
sh336b1_2_3,0
sh04_1_2,0
sh04_2_2,0
sh304_2_4,0
sh305_2_1,0
sh307_2_1,0
sh308_2_22,0
sh311a_2_1,0
sh311b_2_1,0
sh311c_2_1,0
sh317_2_1,0
sh318_2_1,0
sh319a_1_1,0
sh319b_1_1,0
sh319c_1_1,0
sh319d_1_1,0
sh319e_1_1,0
sh320_1_1,0
sh323_2_1,0
sh326_2_1,0
sh327_2_1,0
sh328_2_1,0
sh336b1_1_2,0
sh336b1_2_2,0
sh336h_1_2,0
sh336h_2_2,0
sh48,0
sdistrict,0
m37a_1,0
m40a_1,0
m40c_1,0
m40h_1,0
m40i_1,0
m40j_1,0
m40l_1,0
m40m_1,0
m40n_1,0
m40o_1,0
m40r_1,0
m40u_1,0
m40v_1,0
m40x_1,0
m15_1_21,0
d118a_0,1
d118e_0,0
d118e_9,0
d118j_0,1
d118k_0,0
d118p_0,1
d118p_9,0
d118x_0,1
d118xb_0,0
d118xb_9,0
d118xc_0,0
d118xc_9,0
m39_2,0
h9d_1,0
h9m_1,0
v702,0
ml13y_2_0,0
ml13z_2_0,0
ml19y_2_0,0
m37n_1,0
d100b_1,1
d100b_2,1
d101c_0,1
d105j_0,1
d105j_1,0
sh56,0
sha56,0
sh58_0,0
sha57_9,0
v221,0
v505,0
v730,0
ha51_2,0
sh53_03,0
sh53_04,0
v611_0,1
v621_3,0
v776_0,0
d100c_0,1
d100d_0,1
s703_0,1
s831i_0,1
sh15a_07_5,0
v742_0,0
sh07a_05_5,0
sh48_05,0
sh51_05,0
sh56_05,0
sha56_05,0
hv112_07,0
sh13b_03_0,0
sh58_05_6,0
sh59_05_6,0
sh18a_07_9,0
ha50_2_9,0
sh13b_03_9,0
sh13b_04_9,0
sha56_03,0
sha57_03_9,1
sha56_01,0
sh58_01_0,1
sha57_01_9,1
sha56_02,1
sh58_03_0,1
sha56_04,0
sh58_04_0,1
sh58_04_3,0
sha57_04_9,1
v029_9,0
v806_9,0
v029_10,0
v806_10,0
v029_11,0
v806_11,0
v029_12,0
v806_12,0
v029_13,0
v806_13,0
hv030_81,0
hv031_82,0
v030_81,0
v031_82,0
hv030_101,0
hv031_102,0
hv031_12,0
hv031_22,0
hv031_32,0
hv031_42,0
hv031_52,0
hv031_62,0
hv031_72,0
hv031_92,0
hv031_112,0
hv031_122,0
hv031_132,0
v032_5,0
v032_6,0
v032_7,0
hv226_2,0
sh35_3,0
sh35_4,0
sh35_5,0
sh35_9,0
sh15a_5,0
sh07a_6,0
sh07a_2,0
sh07a_5,0
sh07a_3,0
sh07a_4,0
sh07a_9,0
sh18a_5,0
sh57_1,0
h32x_1_0,0
s817a_0,1
s817a_1,0
s817b_0,1
s817b_1,0
hw57_2_4,0
v504_1,0
v610_1,1
v610_8,1
s632_0,1
s632_1,1
m56_2_0,0
b9_01_0,1
h32a_1_0,0
m3f_1_0,1
m3f_2_0,0
m18_2_5,0
v611_1,1
d100a_1,1
d100a_2,1
d100c_1,1
d100d_1,1
d101b_0,1
d101d_0,1
d101f_0,1
s855_9,1
v611_2,1
s631_0,1
s632_8,1
v513_2,1
d105h_0,0
d105i_0,1
d118y_0,1
sh52_9,0
sh55a_9,0
sh57_0,0
sh57_9,0
sh58_9,0
sha57_4,0
hml5_1_9,0
hml7_21,0
sh07a_05_2,0
sh31a_1_0,1
sh52_2,0
sh57_01_3,0
sh57_02_3,0
b15_02_9,0
sh13b_03_8,0
m29_2_0,0
sh15a_05_5,0
ha55_2_9,0
hc52_1_9,0
v611_9,0
v621_9,0
s703_1,0
s704_5,0
s520_9,0
v754l_1,0
v762au_0,0
s866a_0,1
s866a_1,0
s866a_9,1
s866b_9,0
s866c_0,0
s866c_9,0
s866e_0,0
s866e_9,0
s866f_0,0
s866f_9,0
s866g_9,0
s866h_9,0
s866i_9,0
s866j_0,0
s866j_9,0
s866l_9,0
s866m_9,0
s866o_0,0
s866o_9,0
s866x_9,0
s866i_0,1
s866i_1,1
s866b_0,1
s866b_1,0
s866x_0,1
s866x_1,1
s831i_9,1
s830a_9,0
s830b_9,0
s830c_9,0
s830x_9,0
s830d_9,0
s830e_9,0
s830f_9,0
s830g_9,0
s830h_9,0
s830i_9,0
d101a_9,0
d115s_0,0
d116_13,0
d116_23,0
d116_99,0
d116_18,1
d119g_0,0
v827_2,0
s119a_1,0
s119b_9,0
s119b_1,0
s119j_3,0
s490ea_1,0
s490eb_9,0
s490ec_9,0
s490ed_9,0
s490ee_9,0
s490ef_9,0
s490eg_9,0
s490ex_9,0
s490eb_1,0
s490ec_1,0
s490ed_1,0
s490ex_1,0
s490fa_1,0
s490fb_9,0
s490fc_9,0
s490fd_9,0
s490fe_9,0
s490ff_9,0
s490fg_9,0
s490fx_9,0
s490fz_9,0
s490fb_1,0
s490fc_1,0
s490fd_1,0
s490ff_1,0
s490fg_1,0
s490fx_1,0
s490fz_1,0
s490jb_9,0
s490jc_9,0
s490jd_9,0
s490jf_0,0
s490jf_9,0
s490jg_9,0
s490jx_9,0
s490jg_1,0
s490jz_1,0
s542_2,0
s543_1,0
s546a_1,0
s546ba_1,0
s546bb_9,0
s546bc_9,0
s546bd_0,0
s546bd_9,0
s546be_9,0
s546bf_9,0
s546bg_0,0
s546bg_9,0
s546bh_9,0
s546bi_9,0
s546bj_9,0
s546bk_9,0
s546bl_0,0
s546bl_9,0
s546bm_0,0
s546bm_9,0
s546bx_9,0
s546bb_1,0
s546bc_1,0
s546bf_1,0
s546bk_1,0
s632_9,0
s817b_9,0
s817c_9,0
s819_9,0
s817c_1,0
s831c_1,0
s831da_1,0
s831db_1,0
s831dc_1,0
s831dd_9,0
s831dd_1,0
s831e_1,0
s831fa_9,1
s831fb_9,0
s831fc_9,0
s831fd_9,0
s831fe_9,0
s831ff_9,0
s831fg_9,0
s831fh_9,0
s831fx_9,0
s831fb_1,0
s831fc_1,0
s831ff_1,0
s831fg_1,0
s831fx_1,0
s831i_1,0
s841_9,0
s844_9,1
s847_9,0
s850_9,0
s851_9,0
s840_1,0
s841_1,0
s843_1,0
s853_9,0
s409aa_1_1,0
s409ab_1_9,0
s409ac_1_9,0
s409ad_1_9,0
s409ae_1_9,0
s409af_1_9,0
s409ag_1_9,0
s409ah_1_9,0
s409ax_1_9,0
s409ab_1_1,0
s409ac_1_1,0
s409ad_1_1,0
s409ae_1_1,0
s409af_1_1,0
s409ag_1_1,0
s409ah_1_1,0
s433a_1_1,0
ml19a_1_9,0
ml13c_2_9,1
ml13f_2_9,0
ml19a_2_9,0
ml19b_2_9,0
ml19c_2_9,0
ml19x_2_9,0
ml19y_2_9,0
ml19z_2_9,0
sh55a_04_9,0
sh55b_04_9,0
sh58_04_9,0
ha13_2_4,0
sh55a_02_2,0
sh55b_02_2,1
sh59_02_4,0
sh15a_01_5,0
sh15a_04_5,0
sh15a_06_5,0
sh18a_05_5,0
sh54a_04_1,0
sh54a_04_3,0
sh54b_04_1,0
sh54b_04_3,0
sh07a_01_6,0
sh07a_01_2,0
sh07a_02_2,0
sh07a_01_5,0
sh07a_01_3,0
sh07a_01_4,0
sh07a_01_9,0
sh07a_02_6,0
sh07a_02_5,0
sh07a_02_3,0
sh07a_02_4,0
sh07a_02_9,0
sh07a_03_6,0
sh07a_03_2,0
sh07a_03_5,0
sh07a_03_3,0
sh07a_03_4,0
sh07a_03_9,0
sh07a_04_6,0
sh07a_04_2,0
sh07a_04_5,0
sh07a_04_3,0
sh07a_04_4,0
sh07a_04_9,0
sh07a_05_6,0
sh07a_05_4,0
sh07a_05_9,0
sh50_01_1,0
sh50_01_2,0
hv122_03_1,0
sh18a_03_5,0
sh18a_04_5,0
sh20a_04_5,0
sh55a_05_1,0
sh55a_05_3,0
sh55b_05_1,0
sh55b_05_3,0
sh58_05_0,0
sh58_05_3,0
sh59_04_6,0
sh59_05_0,0
sh59_05_3,0
sh13b_03_1,0
sh57_01_1,0
sh07b_01_1,0
sh13b_07_9,0
sh55a_04_2,0
sh55a_05_2,0
sh55b_04_2,0
sh55b_05_2,0
sh58_05_4,0
sh59_04_4,1
sh59_05_4,0
sh54a_03_2,0
sh54b_03_2,0
sh311_02_8,1
sh312_02_8,1
sh314_02_8,1
sh316_02_8,1
sh52_03_9,0
sh58_04_4,1
sh57_02_1,0
sh57_01_9,0
sh57_03_9,0
sh57_04_0,0
sh57_04_1,0
sh57_04_9,0
sh312_01_9,0
sh314_01_9,0
sh316_01_9,0
sh312_02_9,0
sh314_02_9,0
sh316_02_9,0
sh312_03_9,0
sh314_03_9,0
sh316_03_0,1
sh316_03_9,0
sh312_04_9,0
sh314_04_9,0
sh316_04_0,1
sh316_04_9,0
sh58_04_6,0
sh50_02_2,0
sh50_04_2,0
sh50_05_2,0
sh54a_03_3,0
sh54b_03_1,0
sh54b_03_3,0
sh59_03_0,0
sh59_03_4,0
sh54b_04_2,0
sh59_04_0,0
sh55b_01_1,0
sh59_01_0,0
sh55b_01_2,0
sh59_01_4,0
sh55b_01_3,0
sh59_01_3,0
sh55b_01_9,0
sh55b_02_1,0
sh58_02_0,1
sh59_02_0,0
sh55b_02_3,1
sh55b_03_1,0
sh55b_03_2,0
sh55b_03_3,0
sh55b_03_9,0
sh55b_04_1,0
sh55b_04_3,0
sh59_04_9,0
sh55b_05_9,0
sh58_05_9,0
sh59_05_9,0
sh120an,0
hv246g,0
v315,1
v326_13,0
v326_31,0
s304n_7,0
m46_1,0
sh162,0
ha13_9,0
sh166aa_1,1
sh166ag_1,0
sh166ca_1,0
sh166cg_1,0
s506p1y_1,0
s506p2y_1,0
s506p3y_1,0
s506p1d_1,1
s506p1m_1,1
s506p2d_1,1
s506p2m_1,1
s506p3d_1,1
s506p3m_1,1
sh19b_02,0
sh166_2,0
ha13_1_9,0
ha52_3_9,0
ha55_1_9,0
hc13_2_9,0
hb13_1_9,1
hv232b_0,1
hb50_3_9,0
hb13_3_9,0
sh166cd_1,1
sh148ag_1,0
sh148cg_1,0
v838a_8,1
v838c_8,1
sh148ab_1,0
sh148ac_1,0
sh148ad_1,0
sh148ae_1,0
sh166cc_2,0
sh165_2_22,0
v829_26,1
sh166ag_2,0
sh22_03_6,1
sh22_04_6,1
sh166cb_1,0
v632_6,0
sh166cb_2,0
sh166cd_2,0
sh166ce_2,0
sh166cf_2,0
sh166cg_2,0
hml32_01_9,0
hb63_3_9,0
shwlthir_1,0
sdistr_9,0
sdistr_10,0
sdistr_14,0
sdistr_15,0
sdistr_16,0
sdistr_17,0
sdistr_18,0
sdistr_19,0
sdistr_20,0
sdistr_26,0
sdistr_27,0
sdistr_28,0
sdistr_29,0
sdistr_30,0
sh109ab_9,0
sh109ac_9,0
sh120au_2,0
sh123d_9,0
sh123e_9,0
sh22_07_4,0
sh22_08_4,0
sh123d_2,0
v414j_0,1
s304n_12,0
d105e_0,1
d105e_2,1
d119q_1,0
s304n_6,0
sh22_02_4,0
sh22_06_4,0
sh22_01_9,1
sh22_02_9,0
sh22_03_9,0
sh22_04_9,0
sh22_05_9,0
sh22_06_9,0
sh28_1,0
sh31_9,0
sh33_9,0
sh165_13,0
sh33_1,0
ha65_6,1
hml33_0,0
hml33_9,0
hml32_1,0
hml35_01_6,0
sh133a_1_14,1
sh133c_1_9,1
sh164_1_23,1
sh164_1_24,1
sh164_1_25,1
sh146_1_31,1
sh164_1_31,1
sh164_2_31,0
sh164_1_33,1
sh146_1_36,0
sh164_1_36,1
sh164_1_41,1
sh164_2_41,0
sh164_1_43,1
sh164_2_96,1
sh165_1_3,1
sh165_1_11,1
sh165_1_12,1
sh22_07_2,1
sh165_1_17,1
sh165_2_18,1
sh165_1_19,1
sh165_1_20,1
sh165_1_21,1
v157_1,0
s910d_9,1
v412c_9,0
s304n_3,0
s304n_4,0
s304n_14,0
s304n_5,0
s304n_11,0
s304n_13,0
s304n_96,0
v604_8,0
s315_98,0
v3a00g_0,0
s315_15,0
s315_17,0
s315_25,0
s315_99,1
m2i_1_0,0
v704_25,1
s561ba_9,0
s561bb_9,0
s561bc_9,0
s561bd_9,0
s561bx_9,0
s506p1_1_1,1
s506p2_1_1,0
s506p1_1_3,1
s506p3_1_1,0
s506p2_1_3,1
s506p3_1_3,0
hc52_2_9,0
hb65_3_4,0
s931q_0,0
s931q_9,0
s452u_1_9,0
sh147_1_9,0
sh149_1_9,0
hml35_01_9,0
d124_9,0
hb66_3_9,0
hb68_3_9,0
d115xk_9,1
d115xj_0,0
d119d_9,1
d119e_9,0
d119m_0,0
d119m_9,0
d119n_0,0
d119n_9,0
d119q_9,0
d119r_9,0
d119s_9,0
d119t_9,0
d119xa_9,0
d119e_0,0
d128_0,0
strans_9,1
s561ba_1,0
s561bb_1,0
s561bc_1,0
s561bd_1,0
s561bx_1,0
s951aa_1,0
s951bb_99,0
s951ba_1,0
s951ca_1,0
s951da_1,0
s951ea_1,0
s951fa_1,0
s951gc_99,0
s951ga_1,0
s506p2_1_0,0
s506p2_1_2,0
s506n1_1_2,0
s506p2_1_9,0
s506p3_1_9,0
s506n1_1_9,0
s506n2_1_9,0
s506n3_1_9,0
s506n2_1_0,0
s506n3_1_0,0
s506n3_1_1,0
s506n3_1_3,0
hml33_02_4,0
sh19a_05_9,0
sh23_08_9,0
sh22_02_2,0
sh22_08_9,0
sh22_04_4,0
sh22_05_4,0
sh22_08_6,0
sh22_06_3,0
sh22_06_6,0
sh22_07_6,0
sh22_07_9,0
sh22_08_1,0
sh22_08_2,0
sh25_01_1,0
sh28_01_1,0
sh28_02_1,0
sh28_03_1,0
sh28_04_1,0
sh28_05_1,0
sh28_06_1,0
sh28_07_1,0
sh28_08_1,0
sh31_03_9,0
sh35_03_9,0
sh31_04_9,0
sh33_04_9,0
sh35_04_9,0
sh31_05_9,0
sh31_06_9,0
sh35_06_9,0
sh31_07_9,0
sh35_07_9,0
sh31_03_1,0
sh31_04_1,0
sh31_05_1,0
sh31_06_1,0
sh31_07_1,0
sh33_03_1,0
sh33_04_1,0
sh33_05_1,0
sh35_05_9,0
sh33_06_1,0
sh33_07_1,0
sh35_03_1,0
sh35_04_1,0
sh35_05_1,0
sh35_06_1,0
sh35_07_1,0
ha52_1_9,0
hml31_01_1,0
hml31_01_2,0
hml33_01_4,0
sh146_1_32,0
hml33_01_0,0
hml33_01_9,0
hml33_06_9,1
hb61_1_9,0
hb68_2_9,0
sh133a_2_99,1
hml33_07_9,0
sh149_1_1,0
sh167_1_1,0
sh167_2_1,0
hvc18,0
hvc19,0
hvc18_1,0
hvc18_2,0
hvc18_3,0
hvc18_4,0
hvc19_1,0
hvc19_2,0
hvc19_3,0
hvc19_4,0
hvc17,0
hvc17_1,0
hvc17_2,0
hvc17_3,0
hvc17_4,0
v743a_1,1
s452n_1,1
v511,1
v743a_4,1
v850a_0,1
idxhv,0
hvc01,0
hvc31,0
hvc32,0
hvc60_1,1
hvc60_2,0
hvc60_3,0
hvc62_1,0
hvc62_2,0
hvc62_3,0
hvc62_4,0
s115,1
s564,0
s564a,0
s506n1y_1,0
s506n2y_1,0
s506n3y_1,0
s506r1y_1,0
s506r2y_1,0
s506r3y_1,0
s506n1d_1,1
s506r1d_1,0
s506n1m_1,1
s506r1m_1,0
s506n2d_1,1
s506r2d_1,0
s506n2m_1,1
s506r2m_1,0
s506n3d_1,1
s506r3d_1,0
s506n3m_1,1
s506r3m_1,0
hvc51_3,0
idxhv_2,0
idxhv_3,0
idxhv_4,0
hvc31_1,0
hvc32_1,0
hvc31_2,0
hvc32_2,0
hvc31_3,0
hvc32_3,0
hvc31_4,0
hvc32_4,0
hv215_34,1
hv246c_2,1
sdistrict_11,0
sdistrict_12,0
sdistrict_13,0
sdistrict_21,0
sdistrict_22,0
sdistrict_23,0
sdistrict_24,0
sdistrict_25,0
sdistrict_26,0
sdistrict_27,0
sdistrict_28,0
sdistrict_31,0
sdistrict_32,0
