nodes.male,keep
s531y_9,0
s530x_1,0
s531y_1,0
s534_9,0
s602a_1,0
s602b_9,0
s602c_9,0
s602d_9,0
s602e_9,0
s602f_9,0
s602g_9,0
s602h_9,0
s602i_9,0
s602x_9,0
s602y_9,0
s602b_1,0
s602c_1,0
s602d_1,0
s602e_1,0
s602f_1,0
s602g_1,0
s602h_1,0
s602i_1,0
s602x_1,0
s602y_1,0
s603a_1,0
s603b_9,0
s603c_9,0
s603d_9,0
s603e_9,0
s603f_9,0
s603g_9,0
s603h_9,0
s603x_9,0
s603y_9,0
s603b_1,0
s603c_1,0
s603d_1,0
s603e_1,0
s603f_1,0
s603g_1,0
s603h_1,0
s603x_1,0
s603y_1,0
s701_1,0
s703_1,0
s807_1,0
s809_1,0
s812_9,1
s811_1,0
s812_1,0
s824_9,1
s825e_9,0
s825f_9,0
s826_1,0
s827_1,0
s829_1,0
s830_1,0
sh14a_08_9,0
hv102_09_9,0
hv102_07_9,0
sh13_01_0,1
sh13_01_1,0
sh14a_01_10,1
sh14a_01_98,1
sh14a_01_99,1
sh13_02_0,1
sh13_02_1,0
sh14a_02_10,0
sh14a_02_98,0
sh13_02_9,1
sh14a_02_99,0
sh13_03_0,0
sh14a_03_10,0
sh14a_03_98,0
sh13_04_0,0
sh14a_04_10,0
sh14a_04_98,0
sh14a_04_99,0
sh13_05_0,0
sh14a_05_10,0
sh14a_05_99,0
sh13_06_0,1
sh14a_06_10,0
sh13_07_0,0
sh14a_07_10,0
sh13_08_0,0
sh14a_08_10,0
sh14a_08_99,0
sh14a_05_4,0
sh14a_06_4,0
sh336c1m,0
sh336jm,0
sh336c1m_1,0
sh336c1m_2,0
sh336jm_1,0
sh336jm_2,0
hv101_01_10,0
hs0,0
sh303_2,0
sh312_2,0
sh322h,0
sh332h,0
sh314h_2,0
sh322h_2,0
sh332h_2,0
sh314m_2,0
sh315a_2,0
sh335aa_2,0
sh315b_2,0
sh322m_2,0
sh335aa,1
sh324a_2,0
sh335ab,1
sh324b_2,0
sh335ab_2,0
sh332m_2,0
sh334a_2,0
sh334b_2,0
sh336jd,0
sh336c1d_1,1
sh336c1d_2,0
sh336jd_2,0
sh336c1h_2,0
sh336jh_2,0
sh336c1n_2,0
sh336f1h_2,0
sh336f1m_2,0
sh336g1h_2,0
sh336g1m_2,0
sh336jd_1,0
sh336jn_2,0
sh336k_2,0
sh20_10_0,0
sh20_10_1,0
sh23_09_0,0
sh145_98,0
hb53_3,0
hb13_3_3,0
hb4_3,0
hml13_10,0
sh322h_1,0
sh332h_1,0
sh335aa_1,1
sh335ab_1,1
hv024_8,0
mv022_24,0
mv022_25,0
mv022_26,0
shlangua_6,0
shlangrep_6,0
shlangint_6,0
slangua_6,0
slangint_6,0
shlangua_5,0
hv106_03_8,0
hv109_03_8,0
hb66_2_8,0
hb68_2_8,0
d115p_0,0
d115p_1,0
sh123ba_1,0
sh123bb_1,0
sh123bc_1,0
sh123bd_1,0
sh123be_1,0
sh123bx_1,0
sh123bz_1,0
sh123ca_1,0
sh123cb_1,0
sh123cc_1,0
sh123cd_1,0
sh123cx_1,0
sh123cz_1,0
sh123ea_1,0
sh123eb_1,0
sh123ec_1,0
sh123ed_1,0
sh123ee_1,0
sh123ex_1,0
sh123ez_1,0
sh310_1_2,1
sh310_2_2,1
sh333_2_0,0
sh333_2_1,0
sh147_1,0
shlangint_1,0
shlangint_2,0
shlangint_3,0
shlangint_4,0
shlangint_5,0
slangua_5,0
slangresp_6,0
shlangint_7,0
s114_7,1
slangresp_7,0
slangint_5,0
shtransl_1,0
sh304_2_3,0
sh304_2_1,0
sh304_2_4,0
sh305_2_0,0
sh305_2_1,0
sh306_2_3,0
sh307_2_0,0
sh307_2_1,0
sh308_2_11,0
sh308_2_12,0
mv716_13,1
hv103_10_0,0
sh308_2_13,0
mv716_21,1
sh308_1_21,1
sh308_2_21,0
sh308_2_22,0
mv716_23,1
sh308_2_23,0
sh308_2_24,0
sh308_2_31,0
mv716_32,1
mv716_33,1
sh308_2_33,0
sh308_2_34,0
sh308_2_41,0
mv3b17_26,1
sh308_2_51,0
sh308_2_52,0
sh308_2_61,0
sh308_2_62,0
sh308_2_71,0
sh308_2_72,0
sh308_1_73,1
sh308_2_73,0
sh308_2_74,0
sh308_2_90,0
sh308_2_91,0
sh308_1_92,1
sh308_2_92,0
sh308_2_93,0
sh308_2_96,0
sh311a_2_0,0
sh311a_2_1,0
sh311b_2_0,0
sh311b_2_1,0
sh311c_2_0,0
sh311c_2_1,0
sh313_2_3,0
sh317_2_0,0
sh317_2_1,0
sh318_2_0,0
sh318_2_1,0
sh323_2_0,0
sh323_2_1,0
sh326_2_0,0
sh326_2_1,0
sh327_2_0,0
sh327_2_1,0
sh328_2_0,0
sh328_2_1,0
sh336e_2_3,0
hv101_10_3,0
d115d_1,0
d115o_1,0
slangresp_2,0
s928e_2,0
s928f_1,0
s1000ca_1,0
s1000cb_1,0
s1000cc_1,0
s1000cd_1,0
s1000ce_1,0
s1000cf_1,0
s1000cx_1,0
s1000cz_1,0
s1007f_1,0
s1010t_1,0
s1010v_1,0
s1010x_1,0
slangint_1,0
slangint_3,1
slangint_4,1
slangint_7,0
mv784t_1,0
sm714a_1,0
sm714b_2,0
sm714c_1,0
sm804ca_1,0
sm804cb_1,0
sm804cc_1,0
sm804cd_1,0
sm804ce_1,0
sm804cf_1,0
sm804cx_1,0
sm804cy_1,0
sm813o_1,0
sm813q_1,0
sm813s_1,0
dm101a_1,0
sh23_10_0,0
dm101b_1,0
dm101c_1,0
dm101d_1,0
dm101e_1,0
dm101f_1,0
hb33_3_3,0
dm104_1,0
hv109_10_2,0
dm105j_4,0
dm106_1,0
dm107_1,0
dm108_1,0
dm111_1,0
dm112_1,0
dm113_1,0
dm115k_1,0
dm115l_1,0
hv101_08_98,0
sh308_1_12,1
sh308_1_96,0
sh20_02_1,0
hb63_1_6,1
sh04_1_2,0
sh04_2_2,0
sh305_1_1,0
sh307_1_1,0
sh311a_1_1,0
sh311b_1_1,0
sh311c_1_1,0
sh314a_1_1,0
sh317_1_1,0
sh318_1_1,0
sh319a_1_1,0
sh319b_1_1,0
sh319c_1_1,0
sh319d_1_1,0
sh319e_1_1,0
sh320_1_1,0
sh323_1_1,0
sh326_1_1,0
sh327_1_1,0
sh328_1_1,0
sh333_1_1,0
sh336b1_1_2,0
sh336b1_2_2,0
sh336e_1_3,0
sh336h_1_2,0
sh336h_2_2,0
sh48,0
sdistrict,0
v501_5,0
v513_2,1
sh53_03,1
sh53_04,0
sha56,1
v702,0
hml5_8,0
sm434a_0,0
sh48_05,1
sh51_05,0
sh56_05,1
sha56_05,0
v767a_6,1
sm428a_6,0
sh13b_07_9,0
sh13b_03_0,0
s828_100,1
hv101_06_2,1
sh13b_03_9,0
sh13b_04_9,0
sha56_03,0
sha57_03_9,1
sh59_02_6,1
sha56_01,0
sh58_01_0,1
sha57_01_9,1
sha56_02,1
sh55a_05_9,0
sh55b_05_9,0
sh59_05_9,0
sh58_03_0,1
sha56_04,0
v029_9,0
v029_10,0
v029_11,0
v029_12,0
v029_13,0
hv030_81,0
hv031_82,0
v030_81,0
v031_82,0
hv030_101,0
hv031_102,0
hv031_12,0
hv031_22,0
hv031_32,0
hv031_42,0
hv031_52,0
hv031_62,0
hv031_72,0
hv031_92,0
hv031_112,0
hv031_122,0
hv031_132,0
v032_5,0
v032_6,0
v032_7,0
sh18a_07_9,0
sh35_2,0
sh35_3,0
sh35_4,0
sh35_5,0
sh35_9,0
smregnat_1,1
smregnat_2,1
smregnat_3,1
smregnat_4,1
smregnat_5,1
sh15a_5,0
s828_22,0
sh07a_6,0
sh07a_2,0
sh07a_5,0
sh07a_3,0
sh07a_4,0
sh07a_9,0
hv126_1,0
s241_1,0
sm128_5,1
hml7_18,0
hv115_04_2,1
sh07a_04_2,0
hml5_1_9,0
sh31a_1_0,1
sh52_2,0
sh54a_3,0
v304_05_9,0
sm306b_9,0
sm306c_9,0
v753_9,0
v754dp_9,0
sm618_9,0
v630g_9,0
v630h_9,0
mv630j_0,0
v744a_9,0
s843_9,0
s848_9,0
sm742_9,0
mv762aq_9,0
sm428a_1,0
sm428a_4,0
sm428a_5,1
sm428a_96,0
sm428a_99,0
sm428a_3,0
mv770e_9,1
mv770g_9,0
mv770h_9,0
mv770i_9,0
s831i_9,1
s830a_9,0
s830b_9,0
s830x_9,0
s830e_9,0
s830f_9,0
s830g_9,0
s830i_9,0
sm721c_9,0
sm721e_9,0
sm721i_9,0
mv785a_9,1
mv785b_9,0
mv785c_9,0
mv785d_9,0
mv785e_9,0
mv785f_9,0
mv785g_9,0
mv785h_9,0
mv785i_9,0
mv785j_9,0
mv785k_9,0
mv785l_9,0
mv785x_9,0
smilang_9,0
s240_1,0
hv109_09_2,1
s520_1,0
s831da_1,0
s831db_1,0
s831dc_1,0
s831e_1,0
s831fa_1,0
s831fb_1,0
s831ff_1,0
s831fg_1,0
s831fh_1,0
s831fx_1,0
s831i_1,0
s835_10,1
sm728_9,0
s840_1,0
s841_1,0
s853_9,0
sm746_9,0
s854_1,0
mv785a_1,0
mv785b_1,0
mv785c_1,0
mv785d_1,0
mv785e_1,0
mv785f_1,0
mv785g_1,0
mv785h_1,0
mv785i_1,0
mv785j_1,0
mv785k_1,0
mv785l_1,0
mv785x_1,0
sm129aa_1,0
sm417f_1,0
sm437a_1,0
sm610b_9,0
sh54a_04_3,0
sh54b_04_3,0
sm616a_9,1
sm616b_9,0
sm616c_9,0
sm616d_9,0
sm616e_9,0
sm616x_9,0
sm616y_9,0
sm617b_9,0
sm617c_9,0
sm617d_9,0
sm617e_9,0
sm617f_9,0
sm617x_9,0
sm617y_9,0
sm617y_1,0
sm721c_1,0
sm722b_1,0
sm722cd_1,0
sm722ec_1,0
sm722ee_1,0
sm728_1,0
sm801_1,0
sh07a_02_6,0
sh13b_03_8,0
sh07a_05_5,0
sh13b_04_8,0
sh55a_04_9,0
sh55b_04_9,0
sh58_04_9,0
sh55a_02_2,0
sh55b_02_2,1
sh59_02_4,0
sh15a_01_5,0
sh15a_03_5,0
sh15a_04_5,0
sh15a_05_5,0
sh18a_07_5,0
sh18a_05_5,0
hv117_09_0,0
sh13b_07_0,0
sha57_04_3,1
sha57_04_4,1
sh07a_01_6,0
sh07a_01_2,0
sh07a_02_2,0
sh07a_01_5,0
sh07a_01_3,0
sh07a_01_4,0
sh07a_01_9,0
sh07a_02_5,0
sh07a_02_3,0
sh07a_02_4,0
sh07a_02_9,0
sh07a_03_6,0
sh07a_03_2,0
sh07a_03_5,0
sh07a_03_3,0
sh07a_03_4,0
sh07a_03_9,0
sh07a_04_6,0
sh07a_04_5,0
sh07a_04_3,0
sh07a_04_4,0
sh07a_04_9,0
sh07a_05_6,0
sh07a_05_2,0
sh07a_05_3,0
sh07a_05_4,0
sh07a_05_9,0
hv122_03_1,0
sh18a_04_5,0
sh18a_06_5,0
ha50_2_9,0
sh13b_03_1,0
sh57_01_1,0
sh57_02_1,0
sh07b_01_1,0
sh07b_02_1,0
sh314_01_1,1
sh13b_07_1,0
sh54a_04_1,0
ha52_3_2,0
sh55a_04_2,0
sh55a_05_2,0
sh55b_04_2,0
sh55b_05_2,0
sh58_05_4,0
sh59_04_4,1
sh59_05_4,0
sh54a_03_2,0
sh54b_03_2,0
sh311_02_8,0
sh312_02_8,0
sh314_02_8,0
sh316_02_8,0
sh52_03_9,1
sh55a_02_9,1
ha55_2_9,0
sh58_05_9,0
sh58_04_4,1
sh57_01_9,0
sh57_02_9,0
sh57_04_0,0
sh57_04_9,0
sh57_03_1,0
sh57_03_9,0
sh312_01_9,0
sh314_01_9,0
sh316_01_9,0
sh319_01_9,0
sh312_02_9,0
sh314_02_9,0
sh316_02_9,0
sh312_03_9,0
sh314_03_9,0
sh316_03_0,1
sh316_03_9,0
sh312_04_9,0
sh314_04_9,0
sh316_04_0,1
sh316_04_9,0
sh312_04_1,0
sh50_01_2,0
sh50_02_2,0
sh50_03_2,0
sh50_04_2,0
sh50_05_2,0
sh54b_03_1,0
sh59_03_0,0
sh59_03_4,0
sh54b_03_3,0
sh54b_04_1,0
sh54b_04_2,0
sh58_05_3,0
sh59_05_3,1
sh55b_01_1,0
sh59_01_0,1
sh55b_01_3,0
sh55b_02_1,0
sh58_02_0,1
sh59_02_0,0
sh55b_02_3,1
sh55b_03_1,0
sh55b_03_2,0
sh58_03_4,1
sh55b_03_3,0
sh55b_03_9,0
sh55b_04_1,0
sh58_04_0,1
sh59_04_0,0
sh55b_04_3,1
sh59_04_9,0
sh58_05_0,1
sh59_01_4,0
sh59_01_3,0
sh59_05_0,1
sh59_02_3,0
sh59_03_6,0
sh164_2_31,0
sh120an,0
hv246g,0
sh162,0
sh166_2,0
sh166ag_1,0
sh166cg_1,0
sh22_02_6,1
sh22_03_6,1
sh22_04_6,1
sh19b_02,0
hml33_02_0,1
ha13_3_9,0
ha52_3_9,0
ha13_1_9,0
ha13_2_9,0
hv111_08_8,0
ha55_1_9,1
ha55_3_9,0
sh164_25,0
sh165_14,0
hc13_2_9,0
hc13_1_9,0
ha63_1_9,1
hml33_02_9,1
hb13_1_9,1
hv232b_0,1
hb13_3_9,0
sh148ag_1,0
sh148cg_1,0
sh148ab_1,0
sh148ac_1,0
sh148ad_1,0
sh148ae_1,0
sh166cc_2,0
sh164_31,0
sh166ac_2,0
sh166ag_2,0
sh164_32,0
hv226_1,0
hv242_9,1
sh166cb_2,0
sh166cd_2,0
sh166ce_2,0
sh166cf_2,0
sh166cg_2,0
hv217_0,0
hv225_9,0
hv243c_0,0
sh106a_9,0
sh118f_9,1
sh22_07_3,0
hb50_3_9,0
hb61_3_9,0
hb63_3_9,0
sh104a_9,0
sh164_2_21,0
shwlthir_1,0
sdistr_1,0
sdistr_2,0
sdistr_3,0
sdistr_4,0
sdistr_5,0
sdistr_6,0
sdistr_7,0
sdistr_9,0
sdistr_10,0
sdistr_14,0
sdistr_15,0
sdistr_16,0
sdistr_17,0
sdistr_18,0
sdistr_19,0
sdistr_20,0
sdistr_26,0
sdistr_27,0
sdistr_28,0
sdistr_29,0
sdistr_30,0
hml6_3_0,0
sh109ab_9,0
sh109ac_9,0
sh120au_2,0
sh123d_9,0
sh123e_9,0
sh22_07_4,0
sh22_08_4,0
sh123d_2,0
sh165_99,0
s105_7,0
sm205ab_0,0
sm205ab_1,0
sm205ax_0,0
sm205ax_1,0
sh22_01_3,1
sh22_08_6,0
sh22_01_9,1
sh22_02_9,0
sh22_03_9,0
sh22_04_9,0
sh22_05_9,0
sh22_06_9,0
sh22_07_9,0
sh22_08_9,0
sh28_1,0
sh31_9,0
sh33_1,1
sh165_16,0
sh133a_1_14,1
hml8_3_8,0
sh164_1_23,1
sh164_1_24,1
ha50_3_9,0
ha63_3_9,0
sh164_1_31,1
sh164_1_32,1
sh164_1_33,1
sh164_1_34,1
sh164_1_41,1
sh164_1_42,1
sh164_1_96,1
sh165_1_7,1
sh165_2_10,1
sh165_1_12,1
sh165_1_14,1
sh165_1_15,1
sh165_1_16,1
sh165_1_99,1
sh165_2_99,1
sh167_1_9,1
mv307_14_0,0
v463c_0,0
v762bg_0,0
v762bz_10,1
s931q_1,0
s951aa_1,0
s951fa_1,0
sm205aa_1,0
sm205ab_9,0
sm205ac_9,0
sm205ad_9,0
sm205ae_9,0
sm205ax_9,0
sm205az_0,0
sm205az_9,0
sm205ad_1,0
sm205ae_1,0
sm615a_1,0
sm615b_1,0
sm615c_1,0
sm711c_1,0
sm734bc_99,0
sm734gc_99,0
sm734ba_1,0
sm734ca_1,0
sm734da_1,0
sm734ea_1,0
sm734fc_99,0
sm734fc_8,0
sm734ga_1,0
sh147_1_9,0
sh149_1_9,0
hml35_01_9,0
hml33_02_4,0
ha65_1_6,1
sh164_1_99,1
sh19a_05_9,0
sh167_2_9,0
hc52_1_9,0
sh31_07_0,0
sh31_07_1,0
sh23_08_9,0
sh22_03_4,0
sh22_06_4,0
sh22_05_4,0
sh22_06_6,0
sh22_07_6,0
sh22_08_1,0
sh22_08_2,0
sh25_01_1,0
sh28_01_1,0
sh28_02_1,0
sh28_03_1,0
sh28_04_1,0
sh28_05_1,0
sh28_06_1,0
sh28_07_1,0
sh28_08_1,0
sh31_03_9,0
sh35_03_9,0
sh31_04_9,0
sh35_04_9,0
sh31_05_9,0
sh35_05_9,0
sh31_06_9,0
sh35_06_9,0
sh31_07_9,0
sh31_03_1,0
sh31_04_1,0
sh31_05_1,0
sh31_06_1,0
sh33_03_1,0
sh33_04_1,0
sh33_05_1,0
sh33_06_1,0
sh33_07_1,0
sh35_03_1,0
sh35_04_1,0
sh35_05_1,0
sh35_06_1,0
sh35_07_1,0
hml31_01_1,0
hml31_01_9,0
hml33_01_0,0
hml33_01_9,0
hml33_06_9,0
hml33_07_9,0
hb65_3_4,0
hb66_3_9,0
hb68_2_9,0
hb68_3_9,0
sh133a_2_99,1
hml32_01_1,0
sh146_1_36,0
sh164_1_36,1
sh133b_3_1,0
sh149_1_1,0
sh167_1_1,0
sh167_2_1,0
hvc18,0
hvc19,0
hvc18_1,0
hvc18_2,0
hvc18_3,0
hvc18_4,0
hvc19_1,0
hvc19_2,0
hvc19_3,0
hvc19_4,0
hvc17,0
hvc17_1,0
hvc17_2,0
hvc17_3,0
hvc17_4,0
hv201_12,0
idxhv,0
hvc01,0
hvc31,0
hvc32,0
hvc60_1,1
hvc60_2,0
hvc60_3,0
hvc62_1,0
hvc62_2,0
hvc62_3,0
hvc62_4,0
hv101_08_8,1
sh03_08_8,1
sm115,1
hvc51_3,1
hv101_08_4,0
hv117_08_0,1
idxhv_2,0
idxhv_3,0
idxhv_4,0
hvc31_1,0
hvc32_1,0
hvc31_2,0
hvc32_2,0
hvc31_3,0
hvc32_3,0
hvc31_4,0
hvc32_4,0
hv215_34,1
hv111_07_8,0
hv246c_2,1
sdistrict_11,0
sdistrict_12,0
sdistrict_13,0
sdistrict_21,0
sdistrict_22,0
sdistrict_23,0
sdistrict_24,0
sdistrict_25,0
sdistrict_26,0
sdistrict_27,0
sdistrict_28,0
sdistrict_31,0
sdistrict_32,0
sdistrict_33,0
sdistrict_34,0
sdistrict_35,0
sdistrict_36,0
sdistrict_37,0
sdistrict_41,0
sdistrict_42,0
sdistrict_43,0
sdistrict_44,0
sdistrict_45,0
sdistrict_51,0
sdistrict_52,0
sdistrict_53,0
sdistrict_54,0
sdistrict_55,0
sdistrict_56,0
sdistrict_57,0
sheligchiv_1,0
sheligdvw_1,0
sheligdvm_0,0
sheligdvm_1,0
sh22_04_5,0
sh22_06_5,0
sh22_07_5,0
hvc68_0,0
hvc61_1_0,1
hvc61_2_0,0
hvc61_3_0,0
hvc61_4_0,0
hvc68_1_0,0
hvc68_2_0,0
hvc68_3_0,0
hvc68_4_0,0
d104_1,0
d119h_1,0
d119u_1,0
d119x_1,0
d119y_1,0
d119xb_1,0
d119xd_1,0
d119xe_1,0
hv115_05_4,1
d119xf_1,0
d119xg_1,0
d119xh_1,0
d119xi_1,0
slang_6,1
s205ca_1,0
s205cb_1,0
s205ce_1,0
s827a_1,0
s827b_1,0
s827c_1,0
s910d_1,0
s1013_1,0
md115k_1,0
md115l_1,0
md115u_1,0
smv044_1,0
sh03_02_11,0
hvc61_3_3,0
hvc68_3_3,0
hvc27_4_1,1
hvc27_4_2,0
sh03_08_11,1
sh22_02_3,0
sh22_04_3,0
sh22_02_5,0
hvc61_2_1,0
hvc61_3_1,0
hvc61_4_1,0
hvc68_2_1,0
hvc68_3_1,0
hvc68_4_1,0
hvc61_2_2,0
hvc68_2_2,0
hvc61_1_3,0
hvc61_2_3,0
hvc61_4_3,0
hvc68_1_3,0
hvc68_2_3,0
hvc68_4_3,0
hb65_2_4,1
sh133b_2_8,1
sh133a_2_14,0
sh133a_3_14,0
sh133b_2_1,0
hvc27_1_2,0
hvc27_2_2,0
hvc27_3_2,0
hvc68_1_1,0
hvc61_3_2,0
hvc68_1_2,0
hvc68_3_2,0
hvc61_4_2,0
hvc68_4_2,0
v482c_8,0
hv107_04,0
v305_09_9,1
sh26b_02,0
hb60_02_6,0
sh24a_07_2,0
sh25_07_2,0
sh27_07_2,0
v479_16,0
sh25_02_2,0
hv101_05_8,1
hb13_01_9,1
sh28b_02,1
sh27_02_2,0
sh524a_01_1,0
sh528b_01_0,0
sh524a_02_1,0
sh528b_02_0,0
hb52_02_1,0
sh539a_02_1,0
sh543b_02_0,0
hb33_02_1,0
hb52_01_1,0
sh539a_01_1,0
sh543b_01_0,0
hb52_03_1,0
sh539a_03_1,0
sh543b_03_0,0
shdistr_7,0
v101_8,0
s107b_47,0
sh04a_03_47,0
sh04a_04_47,0
sh04a_05_47,0
sh04a_07_47,0
hv044_1,0
sh111e_9,0
sh111f_9,0
sh111g_9,0
sh121f_9,0
s107b_11,0
s107b_23,0
sh04a_07_23,0
sh04a_05_24,0
sh04a_06_24,0
s107b_35,0
sh04a_06_35,0
s107b_36,0
sh111e_1,0
sh121f_1,0
hml21_3_9,0
ha66_01_3,0
hv111_06_0,0
sh128b_2,0
sh23_2,0
hv106_2,0
s108a_9,0
hv111_03_9,1
sh25_2,0
sh27_2,0
s107a_12,0
s107a_23,0
sh04a_01_23,0
s107a_24,0
s107a_35,0
s107a_36,0
s107a_47,0
s107a_92,0
s107a_94,0
sh04a_01_94,0
s107a_95,0
sh04a_02_95,0
hb55_03_6,0
sh539a_9,0
sh543b_3,0
sh543a_2,0
sh543a_01_3,0
sh543a_02_3,0
sh543b_0,1
sh543b_9,1
sh543a_01_9,0
v474_9,0
v481_9,1
v633a_9,0
v781_9,0
v783_9,0
v824_9,0
v837_9,0
s932d_9,0
s932ea_9,0
s932eb_9,0
s932ec_9,0
s932ed_9,0
s932ee_9,0
s932ef_9,0
s932eg_9,0
s932eh_9,0
s932ei_9,0
s932ej_9,0
s932ek_9,0
s932ex_9,0
ha33_01_2,0
s811_2,0
s811_4,0
s811_6,0
s811_98,0
s811_99,0
v762ad_10,0
v762ae_10,0
mv762al_0,0
v822_9,0
mv784f_0,0
hc52_02_9,0
s629a1_9,0
v851b_9,0
v851f_9,0
v851g_9,0
v851h_9,0
v851i_9,0
v851k_9,0
v851l_9,0
sh04a_01_92,1
s108a_1,0
s337ab_9,0
s337ac_9,0
s337ab_10,0
s337ac_1,0
s337ac_10,0
s629a1_1,0
s643b_9,0
s643c_9,0
s643d_9,0
s643e_9,0
s643f_9,0
s722c_1,0
s722da_9,0
s722db_9,0
s722dc_9,0
s722dd_9,0
s722de_9,0
s722df_9,0
s722dg_9,0
s722dh_9,0
s722dj_9,0
s722dk_9,0
s722dl_9,0
s722dx_9,0
sm509ba_9,0
sm509bb_9,0
sm509di_9,0
s722da_1,0
s722db_1,0
s722dc_1,0
s722dd_1,0
s722de_1,0
s722df_1,0
s722dg_1,0
s722dh_1,0
s722dj_1,0
s722dk_1,0
s722dl_1,0
s722dx_1,0
s901a_1,0
s901b_9,0
s901c_9,0
s901d_9,0
s901e_9,0
s901f_9,0
s901g_9,0
s901h_9,0
s901i_9,0
s901j_9,0
s901k_9,0
s901x_9,0
s901b_1,0
s901c_1,0
s901d_1,0
s901e_1,0
s901f_1,0
s901g_1,0
s901h_1,0
s901i_1,0
s901j_1,0
s901k_1,0
s901x_1,0
s932bd_9,1
s932be_9,0
s932bg_9,0
s932bi_9,0
s932bj_9,0
s932bk_9,0
s932bm_9,0
s932bx_9,0
sm723ba_9,0
sm723bb_9,0
sm723bc_9,0
sm723bd_9,0
s932bd_1,0
s932bg_1,0
s932bi_1,0
s932bj_1,0
s932bk_1,0
s932c_1,0
s932d_1,0
s932ea_1,0
s932eb_1,0
s932ec_1,0
s932ed_1,0
s932ee_1,0
s932ef_1,0
s932eg_1,0
s932eh_1,0
s932ei_1,0
s932ej_1,0
s932ek_1,0
s932ex_1,0
mv3b25b_9,1
sm308c_9,0
sm308d_9,0
sm308e_9,0
sm509di_1,0
sm723ba_1,0
sm723bb_1,0
sm723bc_1,0
sm723bd_1,0
ha65_02_7,0
ha33_02_2,0
sh23_01_2,0
sh24a_01_2,0
sh23_02_2,0
sh24a_02_2,0
sh23_03_2,0
sh24a_03_2,0
sh23_04_2,0
sh24a_04_2,0
sh23_05_2,0
sh24a_05_2,0
sh23_06_2,0
sh24a_06_2,0
sh23_07_2,0
hv122_04_2,1
hv129_05_4,1
sh04a_06_47,0
sh04a_08_47,0
sh528b_02_9,0
sh04a_07_36,0
sh04a_08_12,0
sh25_06_2,0
sh27_06_2,0
hb13_02_3,0
hb52_02_9,1
hb65_02_2,0
sh539a_02_9,0
sh543b_02_3,0
sh25_03_2,0
sh25_04_2,0
sh25_05_2,0
sh27_03_2,0
sh27_04_2,0
sh27_05_2,0
ha33_02_3,1
hb13_03_6,0
hb66_03_1,1
sh04a_08_11,0
hb52_02_2,1
sh539a_02_2,0
sh04a_04_23,0
sh04a_05_23,0
sh04a_04_92,0
ha66_02_3,0
sh528b_01_3,0
sh528b_02_3,0
sh524a_01_3,0
sh524a_01_9,0
sh528b_02_4,0
sh524a_02_9,0
sh528b_01_4,0
ha60_02_6,0
hb13_03_4,1
sh528a_01_9,0
sh524a_02_3,0
sh528b_01_6,0
ha64_01_9,1
ha66_02_2,0
sh528a_01_2,0
sh528a_02_2,0
sh543b_01_3,0
sh543b_02_4,0
hml17_03_3,0
hb35_03_0,0
hb35_03_99,0
sh539a_01_3,0
sh539a_01_9,0
sh539a_02_3,0
sh539a_03_3,0
sh539a_03_9,0
sh543b_01_4,0
sh543b_02_9,0
sh543b_03_3,0
sh543b_03_4,0
sh543b_01_6,0
hb64_03_9,0
sh543a_01_2,0
sh543b_01_9,1
sh543a_02_2,0
hml7_2_1,0
hml7_2_2,0
hml7_3_1,0
hml7_3_2,0
hc18_04,0
hc18_05,0
hc19_04,0
hc19_05,0
hc17_04,0
hc17_05,0
hv129_20_1,0
sdepart,0
sh136j_1,1
hml16a_11,0
hml16a_12,0
hml16a_13,0
hml16a_14,0
hml16_17,0
hml16_18,0
hml16_19,0
hml16_20,0
hml16_21,0
hml16_22,0
hml16_23,0
hml16_24,0
sh20d_07_1,1
sh136d_3_8,1
hv101_19_2,0
hv122_24_3,0
sh20d_07_8,0
hml33_09_4,0
hv128_16,0
hv128_17,0
hv128_18,0
hv128_19,0
hv128_20,0
hv128_21,0
hv122_21_2,1
hv128_23,0
hv128_24,0
sh20d_05_0,0
sh20d_05_1,0
sh20d_06_0,0
sh20d_06_1,1
hv122_23_2,0
hv126_24_2,0
hb33_06_4,0
hv140_12_2,1
ha32_05,0
ha32_06,0
ha3_05,0
ha11_05,0
ha12_05,0
ha12a_05,0
ha40_05,0
ha53_05,0
ha13_05_0,0
ha13_05_3,1
ha55_05_3,0
ha63_05_2,0
ha3_06,0
ha53_06,0
ha56_06,1
ha13_06_0,1
ha13_06_3,1
ha55_06_0,0
ha55_06_3,0
ha57_06_9,0
ha63_06_1,0
ha63_06_2,0
ha4_05,0
ha5_05,0
ha6_05,0
ha4_06,0
ha5_06,0
ha6_06,0
ha12b_05,0
ha41_05,0
ha12_06,0
ha12a_06,0
ha12b_06,0
ha40_06,0
ha41_06,0
hv122_18_2,0
ha57_04_9,1
ha56_05,1
ha55_05_0,0
ha57_05_9,0
ha63_05_1,0
hc0_05,0
hc31_04,0
hc32_04,0
hc31_05,0
hc32_05,0
hc3_04,0
hc13_04_0,1
hc13_04_3,1
hc55_04_3,0
hc3_05,0
hc13_05_0,1
hc13_05_3,0
hc15_05_0,0
hb13_06_4,0
hb55_06_4,1
hb63_06_3,1
hc15_04_0,0
hc33_01_1,1
hc6_04,0
hc8_04,0
hc9_04,0
hc70_04,1
hc71_04,0
hc72_04,0
hc73_04,0
hc33_04_1,1
hc33_04_3,0
