var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hb63_01_1	-1.10854774760816	1.063176902756	0.29772556471206	7.42635571385764e-4	0.461164494507118	hb63_01	result of measuring (hiv)
hb63_01_2	-13.2449013720839	0.374412251898301	1.64056e-125	2.27644931541038e-4	3.811738625e-124	hb63_01	result of measuring (hiv)
hb63_01_3	1.93129919082958	1.09534178328732	0.0786276006735439	0.00182742183151219	0.163181077741186	hb63_01	result of measuring (hiv)
hb63_01_6	-12.2924816239196	0.484437417137271	1.729632e-85	1.15668280689984e-4	1.45720271048159e-84	hb63_01	result of measuring (hiv)
hb63_02_1	15.3182622502287	0.469807522215598	8.817576e-101	0.00194100511385753	1.07473241901639e-99	hb63_02	result of measuring (hiv)
hb63_02_2	-14.3707978558637	0.564676338533626	5.152673e-77	0.00109468327935458	3.74671136968215e-76	hb63_02	result of measuring (hiv)
hb63_02_3	-14.16237924519	0.49126566800737	1.396379e-88	6.22714777057221e-4	1.25463176616314e-87	hb63_02	result of measuring (hiv)
hb63_02_4	-11.3948764220109	1.08071202123969	2.49935e-22	4.1946579694474e-5	7.34492776679842e-22	hb63_02	result of measuring (hiv)
hb63_02_6	-12.1907989899974	0.678614792187724	1.524062e-49	1.37127287879624e-4	6.8261451626506e-49	hb63_02	result of measuring (hiv)
hb63_03_1	-1.39555550891703	1.15335028777404	0.227900977632074	0.00422759431591191	0.382061729130658	hb63_03	result of measuring (hiv)
hb63_03_2	-13.4529255627723	0.651225970674938	6.394471e-49	5.96135931620889e-4	2.82153661038576e-48	hb63_03	result of measuring (hiv)
hb63_03_3	2.03061256497395	1.15695776895217	0.0809768184121629	0.0078235441629706	0.167588766846049	hb63_03	result of measuring (hiv)
hb63_03_6	-13.5160391898599	0.713772467331113	2.537976e-44	4.5979250607997e-4	1.0241439109905e-43	hb63_03	result of measuring (hiv)
hb65_01_1	-0.922337035241288	1.05554431215033	0.382747617842283	5.37973725368679e-4	0.547255488203341	hb65_01	result of man individual interview
hb65_01_2	1.51561980431773	1.06319313404786	0.154778387720989	0.00124314276768622	0.284669712481275	hb65_01	result of man individual interview
hb65_01_3	-11.4406080563416	1.03711515248488	6.745153e-25	4.09230785187731e-5	2.04070040915565e-24	hb65_01	result of man individual interview
hb65_01_4	-11.0887629322635	0.585457844081629	1.210601e-57	4.72945594892638e-5	6.18612950859106e-57	hb65_01	result of man individual interview
hb65_01_5	-10.5049630377414	1.03340405165899	9.333928e-22	2.30769823327259e-5	2.73219506614173e-21	hb65_01	result of man individual interview
hb65_01_6	-12.0889917810774	0.528245588457911	8.098414e-75	6.40918525939282e-5	5.60108912465116e-74	hb65_01	result of man individual interview
hb65_01_7	-12.1958273497998	0.457644044774139	7.324809e-91	1.49159529413301e-4	6.93757387452229e-90	hb65_01	result of man individual interview
hb65_02_1	15.2848591389566	0.468090486974389	2.07457e-101	0.00187992698824391	2.5494922231405e-100	hb65_02	result of man individual interview
hb65_02_2	-15.2900273158941	0.531816493254917	1.051304e-88	0.00123595645304031	9.53225029268293e-88	hb65_02	result of man individual interview
