name,gender,beta,se,zval,pvalue,tau2,H2,k,I2,QE,QEp,mean_r2,num_surveys,category,var,var_lbl,lvl_lbl
s529b_9,m,0.0368187868574342,0.516180421183367,0.07132929756038685,0.9431356785272684,0,1,1,0,0,1,1.07798385617919e-6,"(0,1]",NA,NA,NA,NA
s529b_9,f,-0.232848773204836,0.715218557735624,-0.32556310331492694,0.7447549317871798,0,1,1,0,0,1,3.33022503403724e-5,"(0,1]",NA,NA,NA,NA
s529c_9,m,-0.0178770602093049,0.519895873954362,-0.03438584744543328,0.9725694689012885,0,1,1,0,0,1,2.59216182185718e-7,"(0,1]",NA,NA,NA,NA
s529c_9,f,-0.476276936248534,0.71145478970666,-0.6694409021336518,0.5032142674433766,0,1,1,0,0,1,1.4998079233608e-4,"(0,1]",NA,NA,NA,NA
s529d_9,m,-0.11229363630057,0.540904997494345,-0.20760325162598264,0.8355387652519441,0,1,1,0,0,1,1.05854394344407e-5,"(0,1]",NA,NA,NA,NA
s529d_9,f,0.131055375932854,0.682755479728407,0.19195067608243357,0.8477808416570115,0,1,1,0,0,1,1.34284871576851e-5,"(0,1]",NA,NA,NA,NA
s530,f,-0.0042365644094992,0.0188879747203596,-0.22429955949340352,0.8225242189499021,0,1,1,0,0,1,8.55919949005468e-6,"(0,1]",NA,NA,NA,NA
s530,m,0.0493419271861379,0.0249278591455121,1.9793888796511914,0.04777223956362395,0,1,1,0,0,1,0.00158872798972454,"(0,1]",NA,NA,NA,NA
s530a_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530a_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s530b_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530b_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s530c_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530c_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s530d_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530d_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s530e_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530e_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s530f_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530f_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s530x_9,m,0.156187714928561,0.50945634352391,0.30657723063807674,0.7591651868838162,0,1,1,0,0,1,1.52576309381258e-5,"(0,1]",NA,NA,NA,NA
s530x_9,f,-0.494005730618847,0.753943041783493,-0.6552295110387248,0.5123199966056797,0,1,1,0,0,1,9.49507224475843e-5,"(0,1]",NA,NA,NA,NA
s531a_9,f,1.5251288338602478,1.5551231150571263,0.9807126002395143,0.32673448847541275,3.9566811202576098,5.139276306867847,2,80.54200746778967,5.139276306867847,0.023390396738013113,0.001270064438932904,"(1,3]",NA,NA,NA,NA
s531a_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531b_9,f,0.7409740522760544,0.9140611693526784,0.8106394595022549,0.41757274938927164,0.8359623819611649,1.7080976604902793,2,41.45533811497829,1.7080976604902793,0.19123237545856103,2.6592347282133904e-4,"(1,3]",NA,NA,NA,NA
s531b_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531c_9,f,0.4497155171497429,0.578399220879132,0.7775175016076308,0.43685351282779067,0.07703169086804164,1.0823742128453469,2,7.610511398714997,1.0823742128453469,0.2981670349355595,1.7410575493192999e-4,"(1,3]",NA,NA,NA,NA
s531c_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531d_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531d_9,f,0.152493335953722,0.588094374093534,0.25930079026647607,0.7954031697122705,0,1,1,0,0,1,1.7350671077998e-5,"(0,1]",NA,NA,NA,NA
s531e_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531e_9,f,0.152493335953722,0.588094374093534,0.25930079026647607,0.7954031697122705,0,1,1,0,0,1,1.7350671077998e-5,"(0,1]",NA,NA,NA,NA
s531f_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531f_9,f,0.152493335953722,0.588094374093534,0.25930079026647607,0.7954031697122705,0,1,1,0,0,1,1.7350671077998e-5,"(0,1]",NA,NA,NA,NA
s531x_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531x_9,f,0.152493335953722,0.588094374093534,0.25930079026647607,0.7954031697122705,0,1,1,0,0,1,1.7350671077998e-5,"(0,1]",NA,NA,NA,NA
s531y_9,m,0.128277470374981,0.508908032212054,0.25206414962130086,0.8009914798732216,0,1,1,0,0,1,1.03938372039147e-5,"(0,1]",NA,NA,NA,NA
s531y_9,f,0.152493335953722,0.588094374093534,0.25930079026647607,0.7954031697122705,0,1,1,0,0,1,1.7350671077998e-5,"(0,1]",NA,NA,NA,NA
s532_9,m,1.59365785644623,0.92536371506184,1.7221961813574347,0.08503398636789021,0,1,1,0,0,1,6.55316796683292e-4,"(0,1]",NA,NA,NA,NA
s532_9,f,-1.0979541042249201,1.1225223577913201,-0.9781133503525572,0.32801826564488196,0,1,1,0,0,1,1.66071621285346e-4,"(0,1]",NA,NA,NA,NA
s532a_9,f,2.16074499488201,1.41961085119318,1.5220685253750408,0.12799191146608008,0,1,1,0,0,1,5.1449627456468e-4,"(0,1]",NA,NA,NA,NA
s532b_9,f,2.16074499488201,1.41961085119318,1.5220685253750408,0.12799191146608008,0,1,1,0,0,1,5.1449627456468e-4,"(0,1]",NA,NA,NA,NA
s532c_9,f,2.16074499488201,1.41961085119318,1.5220685253750408,0.12799191146608008,0,1,1,0,0,1,5.1449627456468e-4,"(0,1]",NA,NA,NA,NA
s533_9,m,2.0944509323838005,0.7062912843366371,2.9654208947954817,0.0030226907057444223,0,1,1,0,0,1,0.00228189167236004,"(0,1]",NA,NA,NA,NA
s533_9,f,-0.932260330714027,1.15169537219833,-0.8094678099943647,0.4182461113742805,0,1,1,0,0,1,1.11789497283854e-4,"(0,1]",NA,NA,NA,NA
s533a_1_9,f,1.281467973967,1.0860907616406,1.1798903178508509,0.2380438412020598,0,1,1,0,0,1,0.00203185507886727,"(0,1]",NA,NA,NA,NA
s534_9,m,1.4480841405301301,0.9027303519646321,1.6041159327130547,0.10868850054982222,0,1,1,0,0,1,5.67554263118608e-4,"(0,1]",NA,NA,NA,NA
s534_9,f,-0.932260330714027,1.15169537219833,-0.8094678099943647,0.4182461113742805,0,1,1,0,0,1,1.11789497283854e-4,"(0,1]",NA,NA,NA,NA
s539p_9,m,-10.6755015818602,0.790379411934951,-13.506806251095524,1.42573561671892e-41,0,1,1,0,0,1,4.29196078824967e-5,"(0,1]",NA,NA,NA,NA
s539p_9,f,-9.83367556281023,0.760534776137265,-12.929948598478555,3.050227100889119e-38,0,1,1,0,0,1,2.16494503469944e-5,"(0,1]",NA,NA,NA,NA
s539x_9,m,-10.6755015818602,0.790379411934951,-13.506806251095524,1.42573561671892e-41,0,1,1,0,0,1,4.29196078824967e-5,"(0,1]",NA,NA,NA,NA
s539x_9,f,-9.83367556281023,0.760534776137265,-12.929948598478555,3.050227100889119e-38,0,1,1,0,0,1,2.16494503469944e-5,"(0,1]",NA,NA,NA,NA
s541_9,f,-1.37866364395076,0.977990587843687,-1.40969009424773,0.15863121094456553,0,1,1,0,0,1,6.04609928225863e-4,"(0,1]",NA,NA,NA,NA
s541p_1_9,f,-0.0137394168635613,0.630480525978378,-0.021791976591569596,0.9826138944210854,0,1,1,0,0,1,3.26734183042632e-7,"(0,1]",NA,NA,NA,NA
s541q_19,f,-0.0137394168635613,0.630480525978378,-0.021791976591569596,0.9826138944210854,0,1,1,0,0,1,3.26734183042632e-7,"(0,1]",NA,NA,NA,NA
s543_9,f,-11.5850991848725,0.507590031776647,-22.823732657481045,2.6655134077629195e-115,0,1,1,0,0,1,1.21296956188122e-4,"(0,1]",NA,NA,NA,NA
s543p_9,f,-10.896242930665201,0.400560726662854,-27.20247444487089,6.071562830495956e-163,0,1,1,0,0,1,9.02570780104694e-5,"(0,1]",NA,NA,NA,NA
s543x_9,f,-10.896242930665201,0.400560726662854,-27.20247444487089,6.071562830495956e-163,0,1,1,0,0,1,9.02570780104694e-5,"(0,1]",NA,NA,NA,NA
s544_9,m,-10.6475218385439,0.60344990531401,-17.644417116949214,1.1232724596677197e-69,0,1,1,0,0,1,5.58875989484786e-5,"(0,1]",NA,NA,NA,NA
s544_9,f,-11.1797228602694,0.531801142395938,-21.022374660387328,4.094285248007877e-98,0,1,1,0,0,1,1.07895737128549e-4,"(0,1]",NA,NA,NA,NA
s544a_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544a_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544b_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544b_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544c_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544c_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544d_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544d_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544g_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544g_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544h_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544h_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544i_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544i_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544j_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544j_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544k_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544k_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544l_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544l_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544m_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544m_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544n_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544n_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544o_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544o_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544p_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544p_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544x_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544x_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s544z_1_9,f,-12.5499406143622,0.438518701310281,-28.61894048500861,3.905407609052579e-180,0,1,1,0,0,1,1.16220420554258e-4,"(0,1]",NA,NA,NA,NA
s544z_2_9,f,-12.0888231186255,0.726477932750794,-16.640317033239285,3.557297300095142e-62,0,1,1,0,0,1,6.73051472684927e-5,"(0,1]",NA,NA,NA,NA
s545_9,m,-2.30928367018623,1.04794846161123,-2.203623321929101,0.027550845727758854,0,1,1,0,0,1,2.33401907259845e-4,"(0,1]",NA,NA,NA,NA
s545_9,f,-12.0986674972274,0.391063327946781,-30.937872801189588,3.6990214182969864e-210,0,1,1,0,0,1,2.88496816314043e-4,"(0,1]",NA,NA,NA,NA
s545a_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545b_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545c_19,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545d_19,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545g_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545h_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545i_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545j_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545k_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545l_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s545m_1_9,f,-10.847685843387902,0.9664515335241001,-11.224241948101163,3.100337324945915e-29,0,1,1,0,0,1,2.81324363432534e-5,"(0,1]",NA,NA,NA,NA
s546ba_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bb_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bc_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bd_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546be_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bf_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bg_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bh_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bi_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bj_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bk_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bl_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bm_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s546bx_9,f,-11.274031975022902,0.47908680018175304,-23.53233687662826,1.9040388148094793e-122,0,1,1,0,0,1,5.82922463183699e-5,"(0,1]",NA,NA,NA,NA
s551g_9,f,-9.739210323480428,0.8711366500124059,-11.179888164895521,5.115440884148897e-29,0,1,1,0,0,1,1.35225620411239e-5,"(0,1]",NA,NA,NA,NA
s551h_9,f,-10.688808671954899,0.451226313773039,-23.68835403808305,4.753798123704971e-124,0,1,1,0,0,1,4.60551641576767e-5,"(0,1]",NA,NA,NA,NA
s554_99,f,1.07046938473125,1.09420555184524,0.9783073965636878,0.32792231276731115,0,1,1,0,0,1,2.27137442295966e-4,"(0,1]",NA,NA,NA,NA
s556_99,f,-12.0353659081315,0.641884352796867,-18.750053425808083,1.933966517397337e-78,0,1,1,0,0,1,1.32132401836738e-4,"(0,1]",NA,NA,NA,NA
s557_9,m,-11.8127004470359,0.649354023050194,-18.191464174732307,6.030737678697407e-74,0,1,1,0,0,1,6.99109810154974e-5,"(0,1]",NA,NA,NA,NA
s557_9,f,-0.37217408944910496,1.30065044494331,-0.28614459088223854,0.7747673801025736,0,1,1,0,0,1,3.93273190868459e-6,"(0,1]",NA,NA,NA,NA
s558_9,f,-10.6355361500455,0.73387422288809,-14.492314647856674,1.3549867906310011e-47,0,1,1,0,0,1,1.71171809697501e-5,"(0,1]",NA,NA,NA,NA
s560_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s561a_9,f,-10.904910907478424,0.5133825628253589,-21.241295862220447,3.967918257340489e-100,0,1,2,0,0.2531934469185444,0.6148353955425596,3.72561066836474e-5,"(1,3]",NA,NA,NA,NA
s561b_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s561ba_9,f,-11.1554629187995,0.715192133808189,-15.597854606425718,7.528172792357311e-55,0,1,1,0,0,1,5.74877538294105e-5,"(0,1]",NA,NA,NA,NA
s561bb_9,f,-11.1554629187995,0.715192133808189,-15.597854606425718,7.528172792357311e-55,0,1,1,0,0,1,5.74877538294105e-5,"(0,1]",NA,NA,NA,NA
s561bc_9,f,-11.1554629187995,0.715192133808189,-15.597854606425718,7.528172792357311e-55,0,1,1,0,0,1,5.74877538294105e-5,"(0,1]",NA,NA,NA,NA
s561bd_9,f,-11.1554629187995,0.715192133808189,-15.597854606425718,7.528172792357311e-55,0,1,1,0,0,1,5.74877538294105e-5,"(0,1]",NA,NA,NA,NA
s561bx_9,f,-11.1554629187995,0.715192133808189,-15.597854606425718,7.528172792357311e-55,0,1,1,0,0,1,5.74877538294105e-5,"(0,1]",NA,NA,NA,NA
s561c_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s561d_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s561e_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s561f_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s561x_9,f,-10.638570662357198,0.737381402352236,-14.427500650844069,3.4744512890399715e-47,0,1,1,0,0,1,1.70244595378843e-5,"(0,1]",NA,NA,NA,NA
s562_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563a_9,m,-10.0079966453692,0.910714827621457,-10.98916624812995,4.3088798732958e-28,0,1,1,0,0,1,6.47153008392909e-6,"(0,1]",NA,NA,NA,NA
s563a_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563b_9,m,-10.0079966453692,0.910714827621457,-10.98916624812995,4.3088798732958e-28,0,1,1,0,0,1,6.47153008392909e-6,"(0,1]",NA,NA,NA,NA
s563b_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563c_9,m,-10.0079966453692,0.910714827621457,-10.98916624812995,4.3088798732958e-28,0,1,1,0,0,1,6.47153008392909e-6,"(0,1]",NA,NA,NA,NA
s563c_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563d_9,m,-10.0079966453692,0.910714827621457,-10.98916624812995,4.3088798732958e-28,0,1,1,0,0,1,6.47153008392909e-6,"(0,1]",NA,NA,NA,NA
s563d_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563e_9,m,-10.0079966453692,0.910714827621457,-10.98916624812995,4.3088798732958e-28,0,1,1,0,0,1,6.47153008392909e-6,"(0,1]",NA,NA,NA,NA
s563e_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563f_9,m,-10.0079966453692,0.910714827621457,-10.98916624812995,4.3088798732958e-28,0,1,1,0,0,1,6.47153008392909e-6,"(0,1]",NA,NA,NA,NA
s563f_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563g_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563x_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s563z_9,f,-10.651238893867902,0.7516734415339141,-14.17003489192366,1.4043072265399596e-45,0,1,1,0,0,1,1.66664506352499e-5,"(0,1]",NA,NA,NA,NA
s564_9,m,-11.179929707155502,0.42527922500065807,-26.288445449312043,2.5996826961935408e-152,0,1,1,0,0,1,4.71588516145482e-5,"(0,1]",NA,NA,NA,NA
s564_9,f,-10.993695091556402,0.49318585245786406,-22.29118097522001,4.49965464860236e-110,0,1,1,0,0,1,7.27392058929022e-5,"(0,1]",NA,NA,NA,NA
s565_9,m,-10.0539159215743,0.726313892073314,-13.842384169294478,1.4143643530157987e-43,0,1,1,0,0,1,1.06577011659281e-5,"(0,1]",NA,NA,NA,NA
